timestamp,client_id,uav_id,session_id,latitude,longitude,altitude,ground_speed,vertical_speed,heading,rssi,snr,packet_interval,num_satellites,battery_voltage,cmd_rate,label,attack_name
2026-03-15T08:00:00,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464763,-0.456142,0.0,0.0,1.985133,110.287042,-53.259674,25.323493,90.379036,8.0,12.597296,3.985696,0,normal
2026-03-15T08:00:01,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464734,-0.456065,0.992567,0.113221,1.985133,111.258456,-54.242783,23.08434,94.718437,12.0,12.592706,6.025501,0,normal
2026-03-15T08:00:02,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464704,-0.455985,1.985133,1.090505,1.985133,106.189483,-58.551094,23.524799,92.385447,10.0,12.586549,4.591066,0,normal
2026-03-15T08:00:03,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464702,-0.455903,2.9777,0.806634,1.985133,88.168377,-56.454589,19.804103,104.905739,11.0,12.578397,4.287331,0,normal
2026-03-15T08:00:04,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464703,-0.45589,3.970266,1.883659,1.985133,134.067417,-56.476608,18.029482,114.211495,12.0,12.6,6.215372,0,normal
2026-03-15T08:00:05,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464638,-0.455832,4.962833,1.482321,1.985133,103.890029,-49.854312,21.804588,111.706408,11.0,12.58848,4.130196,0,normal
2026-03-15T08:00:06,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.46467,-0.45575,5.955399,2.714518,1.985133,88.154218,-54.707131,24.21895,99.018629,10.0,12.559412,4.906036,0,normal
2026-03-15T08:00:07,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464633,-0.455685,6.947966,2.207334,1.985133,112.616943,-56.694224,21.262143,81.585032,10.0,12.549288,4.699887,0,normal
2026-03-15T08:00:08,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464615,-0.45562,7.940533,3.043927,1.985133,108.615634,-49.730293,21.326634,92.274768,9.0,12.566347,4.76236,0,normal
2026-03-15T08:00:09,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.46459,-0.455558,8.933099,3.612257,1.985133,101.853938,-52.666244,20.314618,85.542071,9.0,12.575267,4.313223,0,normal
2026-03-15T08:00:10,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464582,-0.455463,9.925666,3.200449,1.985133,101.500908,-52.570884,20.851789,99.369129,10.0,12.569522,5.948496,0,normal
2026-03-15T08:00:11,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464564,-0.455391,10.918232,4.789717,1.985133,100.613017,-51.075547,21.443534,107.600339,8.0,12.56772,4.839262,0,normal
2026-03-15T08:00:12,GCS_B,GCS_B_UAV_00,GCS_B_UAV_00_S00,51.464554,-0.455334,11.910799,5.018595,1.985133,103.680958,-52.065308,24.099354,121.081513,9.0,12.572226,4.604206,0,normal
