timestamp,client_id,uav_id,session_id,latitude,longitude,altitude,ground_speed,vertical_speed,heading,rssi,snr,packet_interval,num_satellites,battery_voltage,cmd_rate,label,attack_name
2026-03-15T08:00:00,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544359,0.058611,0.0,0.0,3.0,79.614942,-52.127851,22.787928,98.681412,10.0,12.590482,3.865604,0,normal
2026-03-15T08:00:01,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544379,0.05874,1.990211,0.05682,3.0,66.575289,-54.650696,20.820406,90.516945,8.0,12.57161,5.27671,0,normal
2026-03-15T08:00:02,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544439,0.058802,3.980422,0.037727,3.0,65.698972,-52.712052,18.173574,100.297561,9.0,12.6,2.128098,0,normal
2026-03-15T08:00:03,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544437,0.05887,5.970634,0.380053,3.0,60.160135,-57.418376,22.475504,91.956959,9.0,12.6,5.089819,0,normal
2026-03-15T08:00:04,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544528,0.058958,7.960845,0.889472,3.0,50.901136,-55.162388,21.508685,115.545964,10.0,12.580649,4.421822,0,normal
2026-03-15T08:00:05,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544545,0.058999,9.951056,1.81607,3.0,62.978859,-52.6002,22.188711,104.750848,12.0,12.577703,3.476898,0,normal
2026-03-15T08:00:06,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544607,0.059101,11.941267,1.449009,3.0,52.022675,-52.733094,23.853825,112.149324,10.0,12.594413,4.127231,0,normal
2026-03-15T08:00:07,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544654,0.059161,13.931478,2.332166,3.0,40.783454,-49.091016,22.084975,93.904362,10.0,12.579981,6.105144,0,normal
2026-03-15T08:00:08,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544724,0.059204,15.921689,1.817325,3.0,64.507431,-49.908171,25.10192,112.964077,10.0,12.563867,6.646869,0,normal
2026-03-15T08:00:09,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544724,0.059307,17.911901,2.530341,3.0,67.868472,-51.740207,21.816061,119.717158,9.0,12.559446,3.54689,0,normal
2026-03-15T08:00:10,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544789,0.059364,19.902112,2.844467,3.0,37.838844,-57.394494,23.30828,95.102968,9.0,12.552773,4.433352,0,normal
2026-03-15T08:00:11,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544833,0.059387,21.892323,2.226006,3.0,52.057436,-57.733578,23.063096,110.853287,10.0,12.6,6.015337,0,normal
2026-03-15T08:00:12,GCS_C,GCS_C_UAV_00,GCS_C_UAV_00_S00,51.544876,0.05948,23.882534,3.692822,3.0,41.408302,-58.130515,20.415924,89.583445,11.0,12.541515,5.051678,0,normal
